CustomerID,TotalAmount_Sum,TotalAmount_Mean,TransactionCount,Quantity_Sum,Quantity_Mean,Price_Mean,UniqueProducts,CustomerTenureDays,AvgDaysBetweenPurchases,CustomerSegment_Encoded,Country_Encoded,FirstPurchase_Year,FirstPurchase_Month,LastPurchase_Year,LastPurchase_Month
13352,397.97999999999996,16.5825,24,321,13.375,3.779583333333333,24,0,0.0,0,699726,2011,10,2011,10
13354,743.53,14.579019607843136,51,604,11.843137254901961,1.8486274509803922,51,0,0.0,0,699726,2011,9,2011,9
13355,674.7,21.084375,32,314,9.8125,2.7259375,32,0,0.0,0,699726,2011,8,2011,8
13356,768.24,18.291428571428572,42,325,7.738095238095238,4.316190476190476,42,0,0.0,0,699726,2011,9,2011,9
13358,439.03,15.138965517241378,29,285,9.827586206896552,5.006551724137931,29,0,0.0,0,699726,2011,3,2011,3
13359,1043.31,18.630535714285713,56,381,6.803571428571429,5.5687500000000005,52,339,6.163636363636364,1,699726,2010,11,2011,10
13360,1553.65,23.540151515151518,66,942,14.272727272727273,3.477424242424242,58,269,4.138461538461539,0,699726,2010,1,2010,10
13361,1450.5,42.661764705882355,34,324,9.529411764705882,4.438235294117647,29,145,4.393939393939394,0,699726,2010,4,2010,8
13363,1723.86,16.900588235294116,102,1146,11.235294117647058,3.3801960784313723,78,392,3.881188118811881,1,699726,2010,10,2011,11
13364,134.95999999999998,13.495999999999999,10,71,7.1,2.598,10,0,0.0,0,699726,2011,9,2011,9
13366,56.160000000000004,56.160000000000004,1,144,144.0,0.39,1,0,0.0,0,699726,2011,10,2011,10
13367,510.20000000000005,25.51,20,253,12.65,4.61,20,0,0.0,0,699726,2010,10,2010,10
13368,1121.5,21.567307692307693,52,606,11.653846153846153,4.687115384615385,45,166,3.2549019607843137,0,699726,2010,10,2011,3
13369,308.28000000000003,22.020000000000003,14,149,10.642857142857142,6.5442857142857145,14,0,0.0,0,699726,2010,12,2010,12
13370,754.87,19.355641025641027,39,343,8.794871794871796,3.7279487179487183,39,0,0.0,0,699726,2010,12,2010,12
13371,2297.66,24.9745652173913,92,1019,11.076086956521738,4.004130434782609,75,127,1.3956043956043955,0,699726,2010,3,2010,7
13372,378.64,16.46260869565217,23,159,6.913043478260869,6.020434782608696,23,0,0.0,0,699726,2011,9,2011,9
13374,422.8,24.870588235294118,17,135,7.9411764705882355,6.044117647058823,17,34,2.125,0,699726,2010,9,2010,10
13375,1792.23,25.242676056338027,71,1124,15.830985915492958,3.1480281690140846,62,356,5.085714285714285,1,699726,2010,9,2011,9
13376,1019.76,19.240754716981133,53,493,9.30188679245283,5.379811320754717,45,135,2.5961538461538463,0,699726,2011,4,2011,9
13377,1552.88,19.90871794871795,78,748,9.58974358974359,5.465128205128205,71,249,3.2337662337662336,0,699726,2010,3,2010,11
13379,572.56,5.902680412371134,97,601,6.195876288659794,1.7503092783505154,85,110,1.1458333333333333,0,699726,2011,7,2011,11
13380,62.4,20.8,3,48,16.0,1.3166666666666667,3,0,0.0,0,699726,2010,10,2010,10
13382,1387.58,16.134651162790696,86,863,10.034883720930232,2.4241860465116276,74,451,5.305882352941176,1,699726,2009,12,2011,3
13383,305.28000000000003,305.28000000000003,1,288,288.0,1.06,1,0,0.0,0,699726,2010,6,2010,6
13385,534.57,15.273428571428573,35,281,8.028571428571428,4.533142857142857,35,0,0.0,0,699726,2011,1,2011,1
13386,835.46,26.950322580645164,31,514,16.580645161290324,2.2948387096774194,24,22,0.7333333333333333,0,699726,2010,9,2010,10
13387,186.94,2.632957746478873,71,123,1.732394366197183,1.942394366197183,71,0,0.0,0,699726,2010,10,2010,10
13388,1185.65,17.183333333333334,69,701,10.159420289855072,4.143913043478261,68,472,6.9411764705882355,1,699726,2010,4,2011,7
13389,797.96,15.646274509803922,51,429,8.411764705882353,3.844901960784314,50,221,4.42,0,699726,2011,4,2011,11
13390,544.08,41.8523076923077,13,224,17.23076923076923,3.060769230769231,13,0,0.0,0,699726,2011,9,2011,9
13391,59.8,59.8,1,4,4.0,14.95,1,0,0.0,0,699726,2011,5,2011,5
13392,91.14,11.3925,8,82,10.25,1.44625,8,0,0.0,0,699726,2010,1,2010,1
13393,1131.45,16.397826086956524,69,662,9.594202898550725,4.150579710144927,53,148,2.176470588235294,0,699726,2009,12,2010,5
13396,1360.99,31.65093023255814,43,600,13.953488372093023,3.8948837209302325,42,290,6.904761904761905,0,699726,2011,1,2011,11
13397,3191.87,35.863707865168536,89,1336,15.01123595505618,4.585730337078652,68,616,7.0,1,699726,2010,1,2011,9
13398,670.34,17.18820512820513,39,341,8.743589743589743,4.044102564102564,37,256,6.7368421052631575,0,699726,2010,9,2011,5
13399,275.4,18.36,15,120,8.0,3.61,10,54,3.857142857142857,0,699726,2010,7,2010,9
13400,310.83,13.514347826086956,23,284,12.347826086956522,1.9695652173913043,23,0,0.0,0,699726,2010,5,2010,5
13402,1226.8500000000001,15.52974683544304,79,917,11.60759493670886,2.3658227848101268,55,437,5.602564102564102,1,699726,2010,5,2011,8
13403,229.5,25.5,9,114,12.666666666666666,3.644444444444444,9,705,88.125,1,699726,2009,12,2011,11
13404,252.49,22.953636363636363,11,111,10.090909090909092,2.900909090909091,11,211,21.1,0,699726,2011,5,2011,12
13405,1213.811,28.228162790697674,43,855,19.88372093023256,4.9342093023255815,33,650,15.476190476190476,1,699726,2009,12,2011,9
13406,568.92,63.21333333333333,9,292,32.44444444444444,2.4655555555555555,7,204,25.5,0,699726,2010,3,2010,10
13410,2201.96,44.0392,50,1244,24.88,2.425,25,707,14.428571428571429,1,699726,2009,12,2011,11
13411,213.55,11.863888888888889,18,72,4.0,3.263888888888889,17,0,0.0,0,699726,2011,8,2011,8
13412,487.34999999999997,14.333823529411763,34,176,5.176470588235294,4.819117647058824,33,0,0.0,0,699726,2010,3,2010,3
13413,429.44,9.986976744186046,43,455,10.581395348837209,1.8832558139534885,38,47,1.119047619047619,0,699726,2010,1,2010,3
13415,784.17,7.764059405940594,101,496,4.910891089108911,2.5163366336633666,85,255,2.55,0,699726,2009,12,2010,8
13416,940.8000000000001,36.184615384615384,26,208,8.0,4.888461538461539,16,692,27.68,1,699726,2009,12,2011,10
13417,1669.49,21.681688311688312,77,532,6.909090909090909,4.697272727272727,57,664,8.736842105263158,1,699726,2010,2,2011,12
13419,221.06,13.81625,16,275,17.1875,1.011875,16,0,0.0,0,699726,2011,10,2011,10
13420,159.85,19.98125,8,101,12.625,3.5425,8,20,2.857142857142857,0,699726,2011,6,2011,7
13423,217.03,18.085833333333333,12,141,11.75,2.2316666666666665,12,0,0.0,0,699726,2010,10,2010,10
13424,572.77,14.31925,40,529,13.225,1.672,40,0,0.0,0,699726,2010,9,2010,9
13427,1006.53,19.356346153846154,52,880,16.923076923076923,1.705576923076923,35,702,13.764705882352942,1,699726,2009,12,2011,11
13429,1006.8,15.02686567164179,67,1390,20.746268656716417,1.2207462686567165,55,64,0.9696969696969697,0,699726,2011,9,2011,11
13430,679.45,13.866326530612247,49,751,15.326530612244898,1.6575510204081632,48,67,1.3958333333333333,0,699726,2011,9,2011,11
13432,439.1,3.955855855855856,111,217,1.954954954954955,2.2845045045045045,98,40,0.36363636363636365,0,699726,2010,4,2010,5
13433,658.3199999999999,27.429999999999996,24,190,7.916666666666667,4.62375,22,195,8.478260869565217,0,699726,2010,1,2010,7
13434,1666.8600000000001,47.624571428571436,35,864,24.685714285714287,1.984,17,581,17.08823529411765,1,699726,2010,2,2011,9
13436,196.89,16.4075,12,76,6.333333333333333,5.829999999999999,12,0,0.0,0,699726,2011,12,2011,12
13438,46.5,46.5,1,10,10.0,4.65,1,0,0.0,0,699726,2010,6,2010,6
13440,1295.25,21.953389830508474,59,573,9.711864406779661,3.2228813559322034,49,28,0.4827586206896552,0,699726,2010,9,2010,10
13441,720.9,18.971052631578946,38,520,13.68421052631579,2.3960526315789474,33,339,9.162162162162161,1,699726,2010,10,2011,9
13442,419.87,11.04921052631579,38,115,3.026315789473684,7.01,33,70,1.8918918918918919,0,699726,2009,12,2010,2
13444,619.08,10.861052631578948,57,331,5.807017543859649,2.349122807017544,51,131,2.3392857142857144,0,699726,2010,7,2010,11
13445,241.89999999999998,34.55714285714286,7,198,28.285714285714285,1.9700000000000002,7,0,0.0,0,699726,2010,3,2010,3
13447,1129.14,19.137966101694918,59,584,9.898305084745763,3.139830508474576,55,12,0.20689655172413793,0,699726,2011,11,2011,11
13449,291.88,15.362105263157895,19,222,11.68421052631579,1.924736842105263,19,0,0.0,0,699726,2011,11,2011,11
13452,729.8,243.26666666666665,3,6,2.0,208.3166666666667,2,213,106.5,0,699726,2010,8,2011,3
13453,781.6899999999999,19.54225,40,341,8.525,3.7692500000000004,33,236,6.051282051282051,0,699726,2010,11,2011,6
13454,219.87,9.559565217391304,23,198,8.608695652173912,1.4865217391304346,23,0,0.0,0,699726,2010,3,2010,3
13455,2212.9900000000002,19.412192982456144,114,795,6.973684210526316,4.465789473684211,79,706,6.247787610619469,1,699726,2009,12,2011,11
13456,1766.72,28.043174603174602,63,765,12.142857142857142,3.458730158730159,43,189,3.0483870967741935,0,699726,2011,5,2011,11
13457,148.22,16.468888888888888,9,96,10.666666666666666,1.5599999999999998,9,48,6.0,0,699726,2009,12,2010,1
13459,1160.4099999999999,15.896027397260273,73,986,13.506849315068493,2.282191780821918,57,57,0.7916666666666666,0,699726,2010,1,2010,3
13460,183.44,10.790588235294118,17,286,16.823529411764707,1.06,16,20,1.25,0,699726,2011,10,2011,11
13462,1153.85,16.251408450704226,71,697,9.816901408450704,2.520845070422535,64,473,6.757142857142857,1,699726,2009,12,2011,4
13465,931.12,27.385882352941177,34,584,17.176470588235293,2.315588235294118,34,139,4.212121212121212,0,699726,2010,5,2010,9
13466,1013.35,18.424545454545456,55,660,12.0,2.745090909090909,49,444,8.222222222222221,1,699726,2010,3,2011,6
13467,1071.91,10.937857142857144,98,580,5.918367346938775,2.729591836734694,89,25,0.25773195876288657,0,699726,2011,11,2011,11
13469,82.4,13.733333333333334,6,52,8.666666666666666,2.6999999999999997,6,0,0.0,0,699726,2010,2,2010,2
13470,165.0,16.5,10,100,10.0,1.65,7,15,1.6666666666666667,0,699726,2011,8,2011,9
13472,592.24,21.15142857142857,28,310,11.071428571428571,2.626785714285714,24,91,3.3703703703703702,0,699726,2010,6,2010,9
13473,2657.7599999999998,37.967999999999996,70,1000,14.285714285714286,4.2584285714285715,65,663,9.608695652173912,1,699726,2009,12,2011,10
13474,646.59,5.131666666666667,126,318,2.5238095238095237,2.8511111111111114,116,258,2.064,1,699726,2010,8,2011,4
13475,1431.78,16.648604651162792,86,1012,11.767441860465116,2.8886046511627907,64,107,1.2588235294117647,0,699726,2011,2,2011,6
13476,2061.4700000000003,19.447830188679248,106,713,6.726415094339623,6.992830188679245,86,466,4.438095238095238,1,699726,2010,3,2011,6
13478,2215.78,17.72624,125,1189,9.512,3.8902400000000004,114,207,1.6693548387096775,0,699726,2010,1,2010,8
13479,851.37,16.063584905660377,53,716,13.50943396226415,2.7658490566037734,45,276,5.3076923076923075,0,699726,2010,8,2011,5
13480,627.82,15.31268292682927,41,362,8.829268292682928,3.5897560975609757,40,262,6.55,0,699726,2010,1,2010,10
13482,336.09,16.804499999999997,20,187,9.35,2.719,20,395,20.789473684210527,1,699726,2010,3,2011,4
13483,140.34,14.034,10,160,16.0,1.0559999999999998,10,0,0.0,0,699726,2011,10,2011,10
13484,790.72,20.274871794871796,39,224,5.743589743589744,5.074358974358974,38,398,10.473684210526315,1,699726,2010,3,2011,4
13486,1122.41,16.2668115942029,69,669,9.695652173913043,2.9099999999999997,69,76,1.1176470588235294,0,699726,2011,7,2011,9
13487,846.87,17.283061224489796,49,362,7.387755102040816,4.52265306122449,31,677,14.104166666666666,1,699726,2009,12,2011,10
13489,449.52,32.10857142857143,14,560,40.0,1.417142857142857,11,189,14.538461538461538,0,699726,2011,2,2011,8
13490,154.25,19.28125,8,25,3.125,9.40625,8,0,0.0,0,699726,2010,2,2010,2
13492,1269.84,25.3968,50,408,8.16,4.5016,38,78,1.5918367346938775,0,3005,2011,5,2011,7
13493,618.63,77.32875,8,380,47.5,12.89625,6,11,1.5714285714285714,0,3005,2011,2,2011,3
13494,316.26000000000005,17.570000000000004,18,162,9.0,3.665,18,0,0.0,0,699726,2011,2,2011,2
13496,653.33,18.66657142857143,35,341,9.742857142857142,3.108285714285714,28,349,10.264705882352942,1,699726,2010,12,2011,11
13497,1166.83,20.117758620689653,58,525,9.051724137931034,3.035,52,386,6.771929824561403,1,699726,2010,2,2011,3
13498,327.38,19.25764705882353,17,362,21.294117647058822,2.2652941176470587,17,0,0.0,0,699726,2009,12,2009,12
13499,1159.11,27.59785714285714,42,1365,32.5,2.131666666666667,31,252,6.146341463414634,0,699726,2011,3,2011,11
13500,1466.3,17.250588235294117,85,838,9.858823529411765,3.5580000000000003,77,378,4.5,1,699726,2010,11,2011,11
13501,2885.11,25.30798245614035,114,1253,10.991228070175438,3.688157894736842,90,282,2.495575221238938,1,3005,2010,5,2011,2
13502,780.5,23.651515151515152,33,490,14.848484848484848,2.376060606060606,28,531,16.59375,1,699726,2010,6,2011,11
13504,295.93,13.451363636363636,22,178,8.090909090909092,3.7018181818181817,22,0,0.0,0,699726,2011,10,2011,10
13506,1338.08,16.519506172839506,81,942,11.62962962962963,2.722098765432099,55,144,1.8,0,699726,2010,9,2011,1
13508,287.05,10.251785714285715,28,180,6.428571428571429,3.840357142857143,27,399,14.777777777777779,1,699726,2010,3,2011,4
13509,1114.72,22.749387755102042,49,1214,24.775510204081634,1.3526530612244898,27,498,10.375,1,699726,2010,7,2011,12
13511,282.76,56.552,5,60,12.0,12.998000000000001,5,0,0.0,0,699726,2010,2,2010,2
13512,713.39,18.292051282051283,39,419,10.743589743589743,3.12025641025641,31,322,8.473684210526315,1,699726,2010,5,2011,3
13513,824.59,20.61475,40,364,9.1,2.8415,32,528,13.538461538461538,1,699726,2010,2,2011,8
13514,815.9000000000001,38.852380952380955,21,288,13.714285714285714,4.897619047619047,15,608,30.4,1,699726,2010,1,2011,9
13515,1265.82,16.655526315789473,76,819,10.776315789473685,2.605526315789474,64,571,7.613333333333333,1,699726,2010,3,2011,9
13516,1685.26,27.6272131147541,61,1114,18.262295081967213,3.5737704918032787,55,396,6.6,1,699726,2010,10,2011,11
13518,627.16,17.42111111111111,36,382,10.61111111111111,2.7094444444444443,36,0,0.0,0,699726,2011,9,2011,9
13519,343.21,18.063684210526315,19,133,7.0,4.357368421052632,19,364,20.22222222222222,1,699726,2010,9,2011,9
13522,125.80000000000001,25.160000000000004,5,44,8.8,3.2700000000000005,5,0,0.0,0,699726,2011,11,2011,11
13524,680.1800000000001,25.191851851851855,27,324,12.0,3.4651851851851854,17,179,6.884615384615385,0,699726,2011,5,2011,10
13525,628.78,104.79666666666667,6,394,65.66666666666667,3.901666666666667,5,233,46.6,0,699726,2011,4,2011,11
13529,307.76,20.517333333333333,15,74,4.933333333333334,5.598666666666667,15,125,8.928571428571429,0,699726,2011,5,2011,9
13530,402.97999999999996,22.387777777777774,18,272,15.11111111111111,2.0072222222222225,18,0,0.0,0,699726,2010,3,2010,3
13531,1433.07,19.107599999999998,75,497,6.626666666666667,4.529066666666667,44,531,7.175675675675675,1,699726,2009,12,2011,5
13532,210.31,3.1865151515151515,66,129,1.9545454545454546,2.223181818181818,66,0,0.0,0,699726,2011,11,2011,11
13533,269.09,3.5878666666666663,75,202,2.6933333333333334,1.9477333333333335,61,84,1.135135135135135,0,699726,2011,3,2011,6
13535,89.5,89.5,1,10,10.0,8.95,1,0,0.0,0,699726,2010,11,2010,11
13537,717.85,17.09166666666667,42,337,8.023809523809524,3.2404761904761905,38,26,0.6341463414634146,0,699726,2010,9,2010,10
13538,3103.13,21.853028169014085,142,959,6.753521126760563,4.319577464788733,105,632,4.4822695035460995,1,699726,2010,2,2011,10
13539,1569.3600000000001,18.248372093023256,86,710,8.255813953488373,4.071162790697675,69,504,5.929411764705883,1,699726,2010,4,2011,9
13540,632.39,19.7621875,32,189,5.90625,5.5475,26,188,6.064516129032258,0,699726,2010,2,2010,8
13541,785.25,78.525,10,279,27.9,3.502,10,143,15.88888888888889,0,699726,2010,5,2010,10
13543,1439.6100000000001,30.630000000000003,47,329,7.0,4.599787234042553,37,52,1.1304347826086956,0,699726,2010,1,2010,3
13545,364.93,6.757962962962963,54,252,4.666666666666667,2.5207407407407407,54,153,2.8867924528301887,0,699726,2010,6,2010,11
13546,1086.24,7.146315789473684,152,587,3.861842105263158,2.2505263157894735,95,411,2.7218543046357615,1,699726,2010,10,2011,11
13547,167.08,3.7972727272727274,44,79,1.7954545454545454,2.904318181818182,44,0,0.0,0,699726,2010,10,2010,10
13549,1005.8,17.047457627118643,59,554,9.389830508474576,3.176949152542373,44,361,6.224137931034483,1,699726,2010,11,2011,11
13550,342.55,8.155952380952382,42,430,10.238095238095237,1.7414285714285715,40,0,0.0,0,699726,2010,11,2010,11
13551,244.2,48.839999999999996,5,36,7.2,7.390000000000001,5,346,86.5,1,699726,2010,2,2011,1
13553,499.6,5.613483146067416,89,201,2.258426966292135,3.5106741573033706,85,0,0.0,0,699726,2010,2,2010,2
13556,200.82,22.313333333333333,9,134,14.88888888888889,2.0655555555555556,8,6,0.75,0,699726,2010,9,2010,10
13559,990.0,495.0,2,360,180.0,2.75,1,30,30.0,0,699726,2010,6,2010,7
13560,171.42000000000002,5.3568750000000005,32,63,1.96875,2.9865625000000002,32,0,0.0,0,699726,2011,12,2011,12
13563,777.53,15.867959183673468,49,209,4.26530612244898,8.512857142857143,49,55,1.1458333333333333,0,699726,2011,7,2011,9
13565,414.8,6.913333333333333,60,260,4.333333333333333,1.9356666666666666,45,391,6.627118644067797,1,699726,2010,10,2011,11
13568,187.05,4.3500000000000005,43,66,1.5348837209302326,3.0372093023255813,41,0,0.0,0,699726,2011,6,2011,6
13570,239.49,8.870000000000001,27,161,5.962962962962963,2.102592592592593,27,0,0.0,0,699726,2011,4,2011,4
13572,1384.25,41.946969696969695,33,534,16.181818181818183,4.502424242424243,32,0,0.0,0,699726,2011,5,2011,5
13573,904.52,10.396781609195402,87,647,7.436781609195402,2.9767816091954025,73,586,6.813953488372093,1,699726,2010,3,2011,10
13574,404.45,4.444505494505495,91,304,3.340659340659341,2.173626373626374,84,0,0.0,0,699726,2010,10,2010,10
13575,732.0699999999999,15.914565217391303,46,449,9.76086956521739,2.1478260869565218,41,152,3.3777777777777778,0,699726,2011,6,2011,11
13578,147.66,16.406666666666666,9,127,14.11111111111111,1.97,9,0,0.0,0,699726,2010,10,2010,10
13579,1374.34,16.96716049382716,81,718,8.864197530864198,3.5728395061728393,72,644,8.05,1,699726,2010,2,2011,11
13580,107.75,21.55,5,45,9.0,9.23,5,0,0.0,0,699726,2010,10,2010,10
13581,280.53000000000003,8.500909090909092,33,119,3.606060606060606,2.8239393939393937,32,104,3.25,0,699726,2010,10,2011,2
13582,241.68,21.970909090909092,11,106,9.636363636363637,2.862727272727273,10,227,22.7,0,699726,2010,4,2010,11
13583,1445.031,15.052406249999999,96,1097,11.427083333333334,2.382510416666667,93,523,5.505263157894737,1,699726,2010,1,2011,7
13584,385.7,4.82125,80,360,4.5,2.4201249999999996,74,369,4.670886075949367,1,699726,2010,2,2011,2
13585,684.54,17.552307692307693,39,1386,35.53846153846154,1.5061538461538462,29,207,5.447368421052632,0,699726,2009,12,2010,6
13586,127.28,6.364,20,38,1.9,3.8395,20,0,0.0,0,699726,2010,6,2010,6
13587,1673.5,55.78333333333333,30,664,22.133333333333333,3.8729999999999998,27,599,20.655172413793103,1,699726,2010,2,2011,10
13589,1120.74,21.552692307692308,52,293,5.634615384615385,7.078269230769231,48,719,14.098039215686274,1,699726,2009,12,2011,11
13591,2093.94,20.732079207920794,101,850,8.415841584158416,4.2522772277227725,89,660,6.6,1,699726,2009,12,2011,10
13592,247.95999999999998,15.497499999999999,16,84,5.25,6.26,15,228,15.2,0,699726,2011,3,2011,11
13594,533.32,16.161212121212124,33,396,12.0,2.4978787878787876,31,432,13.5,1,699726,2010,8,2011,10
13595,784.48,5.485874125874126,143,341,2.3846153846153846,3.0486713286713285,114,129,0.9084507042253521,0,699726,2010,3,2010,7
13597,396.71,23.335882352941177,17,231,13.588235294117647,2.2300000000000004,17,2,0.125,0,699726,2010,11,2010,11
13598,761.96,8.28217391304348,92,393,4.271739130434782,2.8304347826086955,78,604,6.637362637362638,1,699726,2010,2,2011,10
13600,518.42,12.644390243902437,41,599,14.609756097560975,2.796829268292683,35,321,8.025,1,699726,2010,3,2011,1
13602,1025.17,17.67534482758621,58,538,9.275862068965518,2.895172413793104,49,495,8.68421052631579,1,699726,2010,5,2011,10
13603,164.34,6.086666666666667,27,164,6.074074074074074,2.111851851851852,27,0,0.0,0,699726,2011,11,2011,11
13604,717.62,34.172380952380955,21,242,11.523809523809524,5.5147619047619045,21,0,0.0,0,699726,2010,2,2010,2
13605,522.67,9.861698113207547,53,425,8.018867924528301,1.9281132075471699,50,184,3.5384615384615383,0,699726,2010,5,2010,11
13606,276.75,6.91875,40,276,6.9,2.3442499999999997,40,282,7.230769230769231,0,699726,2011,2,2011,11
13607,1075.81,8.89099173553719,121,466,3.8512396694214877,3.3458677685950415,110,362,3.0166666666666666,1,699726,2010,11,2011,10
13608,232.05,6.825,34,110,3.235294117647059,2.2661764705882352,31,0,0.0,0,699726,2010,6,2010,6
13609,167.35,23.907142857142855,7,19,2.7142857142857144,13.192857142857141,7,0,0.0,0,699726,2010,4,2010,4
13612,818.29,16.3658,50,444,8.88,3.3996,50,0,0.0,0,699726,2010,3,2010,3
13613,1039.8500000000001,17.62457627118644,59,445,7.5423728813559325,3.9720338983050847,50,207,3.5689655172413794,0,699726,2010,2,2010,9
13616,283.85,8.110000000000001,35,172,4.914285714285715,3.0828571428571427,31,122,3.588235294117647,0,699726,2010,1,2010,5
13617,1278.75,11.950934579439252,107,593,5.542056074766355,3.474859813084112,48,454,4.283018867924528,1,699726,2010,8,2011,10
13618,177.34,13.641538461538461,13,246,18.923076923076923,1.0353846153846153,13,0,0.0,0,699726,2011,6,2011,6
13619,224.94,4.998666666666667,45,79,1.7555555555555555,3.322,39,129,2.9318181818181817,0,699726,2010,2,2010,6
13620,112.34,22.468,5,74,14.8,2.504,5,0,0.0,0,699726,2010,6,2010,6
13621,213.85,11.255263157894737,19,343,18.05263157894737,1.1289473684210527,19,0,0.0,0,699726,2011,8,2011,8
13622,658.95,20.5921875,32,379,11.84375,3.4603125,32,0,0.0,0,699726,2010,1,2010,1
13624,462.08,21.003636363636364,22,820,37.27272727272727,2.7877272727272726,22,0,0.0,0,699726,2010,11,2010,11
13625,301.26,14.345714285714285,21,144,6.857142857142857,5.414761904761905,21,0,0.0,0,699726,2010,4,2010,4
13626,707.04,16.069090909090907,44,398,9.045454545454545,3.7274999999999996,44,126,2.9302325581395348,0,699726,2010,11,2011,4
13628,310.14,19.38375,16,106,6.625,4.135625,16,0,0.0,0,699726,2010,2,2010,2
13630,2031.78,28.61661971830986,71,1391,19.591549295774648,2.003098591549296,51,280,4.0,0,699726,2011,2,2011,12
13631,3070.42,279.1290909090909,11,467,42.45454545454545,6.16090909090909,6,167,16.7,0,699726,2011,3,2011,9
13636,949.12,15.065396825396826,63,592,9.396825396825397,3.785396825396825,57,248,4.0,0,699726,2011,2,2011,11
13637,804.3,8.124242424242423,99,405,4.090909090909091,2.382323232323232,79,174,1.7755102040816326,0,699726,2011,4,2011,10
13638,122.64,15.33,8,93,11.625,2.9925,8,0,0.0,0,699726,2011,11,2011,11
13639,1346.27,22.81813559322034,59,997,16.89830508474576,1.5964406779661016,49,362,6.241379310344827,1,699726,2010,9,2011,9
13640,405.0,101.25,4,108,27.0,3.75,4,0,0.0,0,699726,2010,4,2010,4
13641,1016.47,23.10159090909091,44,1098,24.954545454545453,3.4640909090909093,41,93,2.1627906976744184,0,699726,2009,12,2010,3
13642,472.2,4.497142857142857,105,231,2.2,2.925238095238095,93,217,2.0865384615384617,0,699726,2010,10,2011,5
13643,2156.77,21.144803921568627,102,902,8.843137254901961,3.8054901960784315,71,700,6.930693069306931,1,699726,2009,12,2011,11
13645,252.1,50.42,5,158,31.6,3.3699999999999997,5,0,0.0,0,699726,2011,8,2011,8
13646,326.25,5.625,58,79,1.3620689655172413,4.406034482758621,58,0,0.0,0,699726,2010,11,2010,11
13648,1764.02,16.641698113207546,106,960,9.056603773584905,2.9039622641509433,95,337,3.2095238095238097,1,699726,2009,12,2010,11
13649,1453.68,13.46,108,782,7.2407407407407405,3.6659259259259263,97,270,2.5233644859813085,1,699726,2010,6,2011,3
13651,226.85,16.20357142857143,14,62,4.428571428571429,7.628571428571428,14,346,26.615384615384617,1,699726,2010,11,2011,11
13652,2262.05,16.04290780141844,141,1458,10.340425531914894,2.633758865248227,116,606,4.328571428571428,1,699726,2010,2,2011,10
13653,152.2,16.91111111111111,9,72,8.0,2.783333333333333,9,0,0.0,0,699726,2010,8,2010,8
13655,2280.51,19.163949579831936,119,1225,10.294117647058824,3.363949579831933,103,477,4.0423728813559325,1,699726,2010,4,2011,8
13656,1078.85,12.400574712643676,87,862,9.908045977011493,2.231494252873563,81,430,5.0,1,699726,2010,4,2011,6
13657,382.14,23.88375,16,209,13.0625,2.993125,16,190,12.666666666666666,0,699726,2011,5,2011,11
13660,306.64,7.6659999999999995,40,136,3.4,4.9305,39,0,0.0,0,699726,2010,11,2010,11
13661,325.24,19.131764705882354,17,118,6.9411764705882355,4.0452941176470585,17,0,0.0,0,699726,2010,4,2010,4
13663,2047.51,20.681919191919192,99,893,9.02020202020202,3.833131313131313,87,467,4.76530612244898,1,699726,2010,3,2011,6
13666,127.89999999999999,6.731578947368421,19,54,2.8421052631578947,3.9026315789473687,19,675,37.5,1,699726,2009,12,2011,10
13667,299.05,3.603012048192771,83,149,1.7951807228915662,2.4897590361445783,82,0,0.0,0,699726,2011,7,2011,7
13669,413.55,29.539285714285715,14,393,28.071428571428573,2.2150000000000003,13,356,27.384615384615383,1,699726,2010,10,2011,10
13670,349.7,13.988,25,282,11.28,1.8768,25,0,0.0,0,699726,2011,9,2011,9
13671,172.6,2.696875,64,95,1.484375,1.93203125,61,0,0.0,0,699726,2010,11,2010,11
13672,419.92,23.32888888888889,18,138,7.666666666666667,3.7594444444444446,13,429,25.235294117647058,1,699726,2009,12,2011,2
13673,387.44,6.457333333333334,60,114,1.9,3.4189999999999996,47,13,0.22033898305084745,0,699726,2011,11,2011,11
13674,240.68,17.19142857142857,14,102,7.285714285714286,4.1778571428571425,14,0,0.0,0,699726,2010,10,2010,10
13675,486.82000000000005,19.472800000000003,25,330,13.2,1.9028,25,133,5.541666666666667,0,699726,2011,2,2011,7
13676,243.9,18.76153846153846,13,104,8.0,3.8346153846153848,13,80,6.666666666666667,0,699726,2010,3,2010,6
13677,551.24,5.200377358490566,106,217,2.047169811320755,3.4912264150943395,98,115,1.0952380952380953,0,699726,2010,7,2010,10
13678,232.6,14.5375,16,924,57.75,0.39375,16,0,0.0,0,699726,2011,7,2011,7
13679,281.26,5.6251999999999995,50,102,2.04,2.9604000000000004,44,241,4.918367346938775,0,699726,2009,12,2010,8
13681,827.83,14.523333333333333,57,360,6.315789473684211,2.902456140350877,37,137,2.4464285714285716,0,699726,2011,7,2011,11
13682,59.5,19.833333333333332,3,10,3.3333333333333335,7.083333333333333,3,0,0.0,0,699726,2011,6,2011,6
13683,258.6,25.860000000000003,10,180,18.0,1.73,10,0,0.0,0,699726,2010,9,2010,9
13684,594.88,5.508148148148148,108,234,2.1666666666666665,2.239537037037037,81,335,3.130841121495327,1,699726,2010,3,2011,2
